Northing,Easting,Depth (ft),Formation,Pore pressure,Fracture pressure,Mud pressure (psi),Hole size (in),METERAGE,DRLTIME,WOB,Pump flow rate,Pump pressure,MFVIS,RETSOLID,FAN600,FAN300,MIN10GEL,RPM,MUDLOSSU
1900266,1034376,3189,7,2870.1,3507.9,3080.574,12.25,54,19,20,550,2775,54,45,140,78,5,180,80
1901861,1028091,3190,3,2871,3509,3301.65,12.25,11,8,15,520,2575,69,49,181,104,6,180,0
1896320,1038267,3190,8,2871,3509,3191.595,5.625,10,9,11,260,2625,59,46,125,72,5,105,40
1906000,1029100,3192,7,2872.8,3511.2,3237.6456,12.25,53,23,25,500,2875,60,48,170,95,5,182.5,60
1936056,1006641,3194,7,2874.6,3513.4,3151.5198,8.375,47,24,22.5,280,1450,56,47,128,71,4,140,75
1893888,1036902,3194,7,2874.6,3513.4,3239.6742,12.25,26,6,20,540,2775,58,46,170,96,5,180,128
1914180,1020592,3195,3,2875.5,3514.5,3042.279,12.25,31,19,27.5,520,2825,56,41,120,68,4,175,96
1898058,1036646,3195,8,2875.5,3514.5,3086.37,12.25,79,24,25,550,2875,63,43,155,88,6,180,100
1890803,1042438,3195,8,2875.5,3514.5,3130.461,12.25,44,20,20,560,2725,62,45,130,76,4,175,160
1908922,1026054,3197,3,2877.3,3516.7,3242.7171,5.625,17,23,16,180,1990,60,46,178,98,5,105,0
1893595,1039396,3197,7,2877.3,3516.7,3088.302,5.625,63,24,12.5,250,2350,64,40,158,88,4,125,12
1902020,1032125,3199,3,2879.1,3518.9,3156.4533,5.625,139,24,10,240,2750,63,44,152,85,4,130,78
1890141,1040558,3200,7,2880,3520,3113.28,5.625,98,24,16,240,2525,67,45,176,98,4,65,45
1890141,1040558,3205,7,2884.5,3525.5,3118.1445,5.625,5,2,16,240,2525,70,45,196,109,5,65,0
1890141,1040558,3205,7,2884.5,3525.5,3118.1445,5.625,20,8,7.5,215,2210,62,44,159,87,4,95,0
1892983,1040809,3206,8,2885.4,3526.6,3229.7244,12.25,46,21,27.5,560,2825,65,46,189,108,5,180,130
1897071,1038001,3207,8,2886.3,3527.7,3097.962,5.625,40,24,21,180,2500,64,43,190,104,4,110,30
1934676,1008730,4356,14,2265.12,3528.36,1743.2712,8.375,44,24,27.5,300,610,36,3,25,16,2,85,45
1911541,1023947,3208,8,2887.2,3528.8,3143.1984,12.25,60,23,25,550,2675,60,44,172,97,6,175,80
1897139,1036391,3211,3,2889.9,3532.1,3101.826,12.25,26,15,22.5,505,2850,70,45,181,103,8,170,50
1890933,1041897,3212,8,2890.8,3533.2,3191.4432,5.625,41,24,12.5,230,2350,67,46,205,112,4,135,0
1907900,1028999,3212,8,2890.8,3533.2,3213.606,12.25,68,24,22.5,530,2775,54,45,169,94,4,180,120
1899156,1034998,3213,7,2891.7,3534.3,3281.1156,5.625,35,24,13.5,200,2190,70,47,215,120,6,95,0
1908922,1026054,3214,3,2892.6,3535.4,3259.9602,5.625,17,23,12.5,180,1990,60,46,175,97,6,105,0
1901861,1028091,3214,3,2892.6,3535.4,3326.49,12.25,24,13,15,420,2625,76,49,190,111,7,180,0
1893525,1037863,3214,7,2892.6,3535.4,3126.9006,12.25,59,15,20,570,2715,54,43,108,63,3,130,110
1892983,1040809,3216,8,2894.4,3537.6,3239.7984,12.25,10,10,27.5,560,2825,65,46,119,112,5,180,120
1908922,1026054,3218.5,3,2896.65,3540.35,3286.7322,5.625,4.5,5,12.5,180,1990,63,47,184,102,6,105,20
1892983,1040809,3219,8,2897.1,3540.9,3242.8206,12.25,3,7,15,470,2000,58,46,185,104,5,75,0
1901861,1028091,3219,3,2897.1,3540.9,3353.8761,12.25,5,4,15,420,2625,71,49,185,107,7,180,0
1887285,1045213,3220,9,2898,3542,3110.52,12.25,65,24,25,570,2825,54,43,143,81,3,180,45
1901265,1032792,3220,3,2898,3542,3177.174,12.25,48,21,27.5,530,2525,65,41,115,68,4,180,90
1934676,1008730,4373,14,2273.96,3542.13,1750.0746,8.375,17,9,27.5,300,610,38,3,27,17,2,85,24
1893595,1039396,3222,7,2899.8,3544.2,3112.452,5.625,24,14,7.5,215,2625,58,43,138,77,4,95,75
1901163,1028822,3223,3,2900.7,3545.3,3335.805,12.25,48,24,22.5,400,2125,67,49,202,112,3,175,160
1896320,1038267,3225,8,2902.5,3547.5,3226.6125,5.625,35,22,11,260,2625,55,46,118,68,4,105,80
1893400,1039902,3226,7,2903.4,3548.6,3227.613,12.25,101,23,30,550,2875,63,45,165,95,5,145,150
1887965,1044892,3228,8,2905.2,3550.8,3118.248,12.25,53,19,20,580,2800,50,45,124,71,6,180,60
1891966,1041428,3228,7,2905.2,3550.8,3185.0676,12.25,42,20,27.5,520,2825,55,45,139,77,3,180,140
1934676,1008730,3228,7,2905.2,3550.8,3274.1604,12.25,81,23,27.5,500,2725,58,47,188,104,4,180,140
1893815,1040244,3228,8,2905.2,3550.8,3185.0676,12.25,77,23,30,540,2825,52,44,121,68,4,180,165
1906792,1028644,3230,7,2907,3553,3343.05,5.625,62,19,7.5,180,2000,72,48,233,128,5,90,8
1899352,1035235,3230,7,2907,3553,3253.902,12.25,77,21,17.5,510,2850,64,46,153,88,5,180,182
1902020,1032125,3231.5,3,2908.35,3554.65,3188.52105,5.625,32.5,9,10,240,2750,64,49,155,87,4,130,0
1891596,1042164,3234,8,2910.6,3557.4,3235.617,12.25,61,20,22.5,540,2825,58,45,155,87,5,180,45
1901163,1028822,3236,3,2912.4,3559.6,3349.26,12.25,13,10,22.5,400,2125,68,49,204,114,4,175,60
1893888,1036902,3236,7,2912.4,3559.6,3282.2748,12.25,42,22,20,540,2745,52,48,195,107,6,180,150
1904100,1025650,3237,3,2913.3,3560.7,3327.9597,12.25,19,8.5,22.5,510,2500,65,46,235,130,5,175,0
1892983,1040809,3238,7,2914.2,3561.8,3284.3034,12.25,18,10,22.5,500,2425,59,47,180,101,5,75,60
1899156,1034998,3238,3,2914.2,3561.8,3306.6456,5.625,25,24,13.5,200,2190,71,47,207,115,5,95,90
1890141,1040558,3239,7,2915.1,3562.9,3151.2231,5.625,34,24,11,215,2300,63,44,162,91,4,110,0
1899156,1034998,3241,3,2916.9,3565.1,3399.1608,5.625,3,4,13.5,200,2215,74,48,215,120,6,95,20
1934676,1008730,3242,7,2917.8,3566.2,3243.621,12.25,14,7,27.5,500,2725,62,47,200,122,5,180,50
1897145,1037320,3243,7,2918.7,3567.3,3199.8681,12.25,88,24,25,550,2850,52,46,154,86,5,180,225
1901163,1028822,3244,3,2919.6,3568.4,3335.1564,12.25,8,6,24,350,1550,75,49,210,120,8,130,0
1901265,1032792,3245,3,2920.5,3569.5,3201.8415,12.25,25,11,27.5,530,2525,65,41,114,67,4,180,0
1887285,1045213,3245,9,2920.5,3569.5,3134.67,12.25,25,10,25,570,2825,58,43,153,85,3,180,120
1890803,1042438,3245,8,2920.5,3569.5,3179.451,12.25,50,24,20,560,2725,62,45,135,79,4,175,145
1891823,1039898,3246,7,2921.4,3570.6,3180.4308,12.25,138,19,27.5,560,2825,64,44,158,90,5,180,18
1906000,1029100,3246,7,2921.4,3570.6,3292.4178,12.25,54,24,22.5,500,2875,64,48,180,102,6,182.5,60
1897071,1038001,3247,8,2922.3,3571.7,3136.602,5.625,40,23,21,180,2525,62,43,181,99,3,110,60
1934676,1008730,3251,7,2925.9,3576.1,3252.6255,12.25,9,7,27.5,400,2025,60,49,217,120,5,180,0
1894441,1038408,3253,7,2927.7,3578.3,3254.6265,12.25,73,24,25,550,2835,64,45,130,78,4,180,237
1898058,1036646,3256,7,2930.4,3581.6,3190.2288,12.25,61,19,22.5,550,2875,65,44,184,102,6,180,65
1904100,1025650,3258,3,2932.2,3583.8,3349.5498,12.25,21,16,22.5,450,2175,61,46,205,112,4,175,0
1887146,1046045,3260,8,2934,3586,3149.16,12.25,86,23,22.5,540,2810,54,44,142,80,4,175,96
1893595,1039396,3264,7,2937.6,3590.4,3153.024,5.625,67,23,12.5,250,2350,65,40,161,89,4,125,0
1901163,1028822,3264,3,2937.6,3590.4,3355.7184,12.25,20,17,24,380,1725,70,48,180,100,5,175,30
1936056,1006641,3265,6,2938.5,3591.5,3221.5755,8.375,71,24,24,320,1800,57,47,124,69,4,145,70
1927084,1012494,3266,5,2939.4,3592.6,3154.956,12.25,171,24,27.5,500,2775,55,43,152,86,5,175,58
1928249,1011699,3269,5,2942.1,3595.9,3157.854,12.25,105,24,30,520,2875,60,42,175,100,4,190,180
1893525,1037863,3272,7,2944.8,3599.2,3205.9056,12.25,58,19,22.5,560,2750,54,43,111,65,3,130,110
1887965,1044892,3274,8,2946.6,3601.4,3162.684,12.25,46,18,20,580,2800,50,45,121,69,5,180,60
1890933,1041897,3277,7,2949.3,3604.7,3256.0272,5.625,65,22,12.5,230,2350,67,46,210,115,4,135,0
1932633,1009220,3277,7,2949.3,3604.7,3052.5255,8.375,127,19,17.5,400,2625,52,42,154,84,5,200,165
1906000,1029100,3278,3,2950.2,3605.8,3324.8754,12.25,32,24,25,500,2875,65,48,178,100,5,182.5,60
1896320,1038267,3280,7,2952,3608,3281.64,5.625,15,5,11,200,1825,62,46,125,72,4,75,10
1893595,1039396,3280,7,2952,3608,3168.48,5.625,58,24,9,215,2650,58,43,135,75,4,95,140
1891596,1042164,3282,8,2953.8,3610.2,3283.641,12.25,48,23,22.5,530,2825,68,46,205,114,5,180,60
1901163,1028822,3283,3,2954.7,3611.3,1291.2039,8.375,6,5,11,300,575,45,0,36,22,2,70,0
1907900,1028999,3285,8,2956.5,3613.5,3286.6425,12.25,73,24,22.5,530,2775,51,45,171,96,4,180,120
1893815,1040244,3286,7,2957.4,3614.6,3264.9696,12.25,58,10,30,520,2825,56,44,139,77,4,180,70
1900266,1034376,3289,7,2960.1,3617.9,3222.5622,12.25,100,24,20,520,2800,54,46,149,83,5,180,90
1904100,1025650,3290,3,2961,3619,3382.449,12.25,32,24,22.5,450,2175,60,46,197,107,4,175,0
1899352,1035235,3292,3,2962.8,3621.2,3316.3608,12.25,62,24,20,510,2850,63,46,152,86,4,180,165
1893595,1039396,3293,7,2963.7,3622.3,3135.5946,5.625,21,11,9.5,230,2500,60,42,108,60,3,90,45
1887285,1045213,3293,8,2963.7,3622.3,3181.038,12.25,48,15,25,560,2875,55,43,164,92,3,180,105
1906000,1029100,3294,3,2964.6,3623.4,3341.1042,12.25,16,23,25,500,2875,58,48,170,95,5,182.5,60
1893525,1037863,3296,6,2966.4,3625.6,3229.4208,12.25,24,12,25,560,2710,54,43,111,65,3,130,110
1890803,1042438,3297,7,2967.3,3626.7,3230.4006,12.25,52,22,20,560,2725,61,45,125,73,4,170,140
1897071,1038001,3298,7,2968.2,3627.8,3185.868,5.625,51,21,21,180,2525,62,43,174,95,3,110,30
1906792,1028644,3299,7,2969.1,3628.9,3414.465,5.625,69,24,7.5,200,2125,74,48,242,133,6,90,36
1893888,1036902,3302,6,2971.8,3632.2,3349.2186,12.25,66,24,20,540,2745,53,48,198,108,5,180,164
1934676,1008730,3306,7,2975.4,3636.6,3307.653,12.25,55,22,27.5,500,2675,56,48,174,96,5,180,18
1906000,1029100,3307,3,2976.3,3637.7,3354.2901,12.25,13,18,25,500,2875,65,48,172,97,6,182.5,50
1904100,1025650,3307.5,3,2976.75,3638.25,3423.2625,12.25,17.5,10,22.5,450,2175,70,46,220,120,4,175,0
1890141,1040558,3308,7,2977.2,3638.8,3218.3532,5.625,103,24,13.5,240,2525,67,45,168,93,5,65,60
1897145,1037320,3309,3,2978.1,3639.9,3287.8224,12.25,66,24,25,550,2850,54,46,157,88,5,180,270
1906000,1029100,3310.7,3,2979.63,3641.77,2512.8213,8.375,2.7,2,12.5,370,525,38,28,35,21,2,55,0
1890141,1040558,3312,6,2980.8,3643.2,3222.2448,5.625,73,24,11,215,2300,62,44,159,89,4,110,20
1906000,1029100,3312.8,3,2981.52,3644.08,1280.06592,6.125,2.1,3,10,270,1400,37,0,30,19,4,50,0
1896320,1038267,3313,7,2981.7,3644.3,3314.6565,5.625,88,24,11,260,2625,56,46,119,68,4,105,80
1906000,1029100,3313.42,3,2982.078,3644.762,1280.305488,6.125,0.62,2,10,270,1400,37,0,26,16,4,50,0
1899352,1035235,3314,3,2982.6,3645.4,3338.5236,12.25,22,20,20,510,2850,63,46,151,86,4,180,80
1894441,1038408,3314,5,2982.6,3645.4,3315.657,12.25,61,23,25,550,2835,61,45,135,79,4,180,212
1906000,1029100,3314.8,3,2983.32,3646.28,1280.83872,6.125,1.38,16,8.5,300,1850,38,0,41,24,4,50,0
1893595,1039396,3321,7,2988.9,3653.1,3208.086,5.625,41,21,9,215,2650,60,43,137,76,4,95,35
1890141,1040558,3321.5,6,2989.35,3653.65,3231.48735,5.625,6.5,8,11,215,2110,63,44,161,90,4,110,0
1911541,1023947,3322,7,2989.8,3654.2,3254.8956,12.25,114,23,25,550,2725,57,44,157,90,6,175,80
1936056,1006641,3323,6,2990.7,3655.3,3278.8041,8.375,58,17,24,350,2150,57,47,124,69,4,145,98
1928249,1011699,3325,5,2992.5,3657.5,3211.95,12.25,56,12,30,520,2875,64,42,182,104,5,190,120
1890141,1040558,3326,6,2993.4,3658.6,3235.8654,5.625,4.5,4,11,215,2225,62,44,159,89,4,115,0
1887965,1044892,3326,8,2993.4,3658.6,3212.916,12.25,52,24,20,565,2800,49,45,122,69,5,180,100
1906792,1028644,3328,3,2995.2,3660.8,3444.48,5.625,29,24,11,200,2150,74,48,239,131,5,100,60
1890933,1041897,3333,7,2999.7,3666.3,3311.6688,5.625,56,24,12,230,2425,67,46,197,108,4,135,90
1899352,1035235,3334,3,3000.6,3667.4,3358.6716,12.25,20,14,20,510,2850,66,46,153,88,4,180,30
1900266,1034376,3337,3,3003.3,3670.7,3269.5926,12.25,48,24,20,520,2825,58,45,160,90,6,180,96
1897145,1037320,3337,3,3003.3,3670.7,3315.6432,12.25,28,18,25,550,2850,54,46,161,90,5,180,210
1887146,1046045,3338,8,3004.2,3671.8,3224.508,12.25,78,21,22.5,540,2810,54,44,158,88,4,175,48
1893595,1039396,3339,7,3005.1,3672.9,3225.474,5.625,75,24,12.5,250,2350,65,40,166,91,4,140,60
1899352,1035235,3341,3,3006.9,3675.1,1360.1211,8.375,7,6,12.5,350,800,35,4,20,11,1,60,87
1906792,1028644,3342,3,3007.8,3676.2,3458.97,5.625,14,24,11,200,2225,74,48,229,125,4,100,60
1891966,1041428,3343,7,3008.7,3677.3,3344.6715,12.25,115,21,28.5,510,2825,59,46,159,89,4,180,140
1891596,1042164,3347,7,3012.3,3681.7,3348.6735,12.25,65,21,22.5,520,2850,67,46,204,113,6,180,75
1890803,1042438,3348,7,3013.2,3682.8,3280.3704,12.25,51,21,20,520,2775,62,45,128,75,4,165,140
1897145,1037320,3350,3,3015,3685,3374.79,12.25,13,5,25,550,2850,54,46,159,89,5,180,75
1893525,1037863,3351,6,3015.9,3686.1,3283.3098,12.25,55,22,25,560,2725,54,43,110,64,3,130,70
1890141,1040558,3352,6,3016.8,3687.2,3261.1608,5.625,26,20,11,215,2225,61,44,157,87,4,115,0
1890141,1040558,3354,6,3018.6,3689.4,3263.1066,5.625,2,2,11,215,2225,62,44,159,89,4,115,0
1890141,1040558,3354.5,6,3019.05,3689.95,3263.59305,5.625,0.5,1,11,215,2225,61,44,156,87,4,115,0
1900266,1034376,3356,3,3020.4,3691.6,3288.2088,12.25,19,12,25,520,2850,60,45,160,90,2,180,50
1897071,1038001,3357,7,3021.3,3692.7,3242.862,5.625,59,24,21,180,2525,60,43,173,95,3,110,0
1907900,1028999,3357,8,3021.3,3692.7,3405.0051,12.25,72,21,22.5,520,2825,52,45,170,95,4,180,150
1906792,1028644,3358,3,3022.2,3693.8,3475.53,5.625,16,24,12,200,2275,74,48,234,128,4,100,88
1893595,1039396,3360,7,3024,3696,3245.76,5.625,39,24,7.5,215,2650,58,43,132,73,4,95,70
1927084,1012494,3361,3,3024.9,3697.1,3246.726,12.25,95,17,17.5,500,2775,54,42,142,80,4,175,48
1898058,1036646,3363,3,3026.7,3699.3,3364.6815,12.25,107,24,22.5,520,2875,65,45,208,116,7,180,140
1906792,1028644,3365,3,3028.5,3701.5,3482.775,5.625,7,8,12,200,2275,85,48,274,151,6,100,60
1934676,1008730,3365,7,3028.5,3701.5,3366.6825,12.25,59,19,27.5,500,2725,57,47,183,101,5,180,180
1893888,1036902,3365,6,3028.5,3701.5,3389.901,12.25,63,24,20,540,2775,58,47,220,122,7,180,180
1927084,1012494,3368,3,3031.2,3704.8,3253.488,12.25,7,7,25,500,2575,60,42,148,84,5,175,0
1887285,1045213,3368,7,3031.2,3704.8,3253.488,12.25,75,23,22.5,560,2875,57,43,167,94,5,180,165
1894441,1038408,3368,3,3031.2,3704.8,3369.684,12.25,54,24,25,550,2835,60,45,130,77,4,180,190
1896320,1038267,3376,7,3038.4,3713.6,3377.688,5.625,96,16,11,210,2110,60,46,127,73,4,95,180
1893400,1039902,3378,7,3040.2,3715.8,3379.689,12.25,152,20,30,550,2875,66,45,186,106,6,180,200
1890803,1042438,3380,7,3042,3718,3311.724,12.25,32,10,20,550,2775,63,45,129,75,4,165,80
1894441,1038408,3383,3,3044.7,3721.3,3408.0342,12.25,15,9,25,550,2835,61,46,133,78,4,180,147
1891823,1039898,3385,6,3046.5,3723.5,3363.336,12.25,139,22.5,22.5,530,2825,65,46,177,101,6,180,18
1890141,1040558,3385,7,3046.5,3723.5,3293.2665,5.625,77,24,13.5,240,2525,66,45,170,94,5,65,45
1898058,1036646,3387,3,3048.3,3725.7,3388.6935,12.25,24,8,25,520,2875,65,45,196,108,7,180,50
1896320,1038267,3387,7,3048.3,3725.7,3388.6935,5.625,74,23,11,260,2625,56,46,122,70,4,105,100
1890141,1040558,3389,6,3050.1,3727.9,3297.1581,5.625,34.5,24,11,215,2225,62,44,159,89,4,120,90
1928249,1011699,3391,3,3051.9,3730.1,3275.706,12.25,66,17,11.5,500,2825,62,42,182,104,5,190,72
1906792,1028644,3394,3,3054.6,3733.4,3231.7668,5.625,47,24,13.5,200,2280,62,41,143,80,4,125,15
1893595,1039396,3394,7,3054.6,3733.4,3278.604,5.625,55,20,12.5,250,2450,66,40,178,98,4,150,36
1890803,1042438,3395,7,3055.5,3734.5,3349.8465,12.25,15,6,20,560,2810,61,46,130,76,4,175,60
1900674,1034345,3397,3,3057.3,3736.7,3304.9413,5.625,24,24,12.5,220,2175,60,44,144,80,4,105,45
1893595,1039396,3401,7,3060.9,3741.1,3285.366,5.625,41,13,7.5,215,2600,58,43,139,77,4,95,60
1932633,1009220,3403,6,3062.7,3743.3,3169.8945,8.375,126,24,15,400,2665,53,42,154,84,5,200,165
1893525,1037863,3404,6,3063.6,3744.4,3382.2144,12.25,53,20,25,560,2725,54,44,116,68,3,130,80
1893888,1036902,3405,5,3064.5,3745.5,3430.197,12.25,40,12,20,540,2775,60,47,224,125,8,180,140
1893595,1039396,3406,3,3065.4,3746.6,3290.196,5.625,5,9,6,200,2800,55,43,124,70,4,95,0
1897071,1038001,3406,7,3065.4,3746.6,3290.196,5.625,49,24,21,180,2525,67,45,196,109,6,110,90
1927084,1012494,3410,3,3069,3751,3294.06,12.25,42,24,25,480,2575,56,42,143,81,5,175,0
1911541,1023947,3412,7,3070.8,3753.2,3343.0776,12.25,90,18.5,22.5,550,2725,63,44,160,92,6,175,80
1893815,1040244,3413,7,3071.7,3754.3,3391.1568,12.25,127,19,30,520,2825,55,44,142,79,4,180,180
1890933,1041897,3414,7,3072.6,3755.4,3392.1504,5.625,81,24,12,230,2425,67,46,202,111,4,135,0
1936056,1006641,3414,5,3072.6,3755.4,3368.5938,8.375,91,24,24,350,2150,57,42,122,68,4,145,70
1890141,1040558,3414,6,3072.6,3755.4,3321.4806,5.625,25,23,11,215,2225,61,44,158,88,4,120,115
1893888,1036902,3415,5,3073.5,3756.5,3440.271,12.25,10,3,20,540,2775,60,47,224,125,7,180,70
1896320,1038267,3415,3,3073.5,3756.5,3416.7075,5.625,39,21,11,210,2075,58,46,110,63,4,95,100
1906792,1028644,3417,3,3075.3,3758.7,3253.6674,5.625,23,24,15,200,2280,62,41,141,79,4,122.5,0
1928249,1011699,3417,3,3075.3,3758.7,3300.822,12.25,26,23,17.5,500,2825,61,42,185,105,5,190,120
1921175,1013094,4758,4,2569.32,3758.82,4169.4354,5.625,44,19,15,120,2325,55,37,150,83,7,110,0
1893595,1039396,3418,3,3076.2,3759.8,3301.788,5.625,24,24,12.5,250,2450,67,40,177,97,4,150,0
1896320,1038267,3418,3,3076.2,3759.8,3443.2932,5.625,31,19,11,260,2625,58,46,132,76,5,105,60
1907900,1028999,3419,8,3077.1,3760.9,3491.4828,12.25,62,24,22.5,500,2825,55,47,198,109,4,180,120
1907900,1028999,3419,8,3077.1,3760.9,3491.4828,12.25,62,24,22.5,500,2825,55,47,198,109,4,180,120
1934676,1008730,3420,7,3078,3762,3421.71,12.25,55,20,27.5,500,2725,56,46,173,96,5,180,140
1900674,1034345,3420.25,3,3078.225,3762.275,3327.561225,5.625,23.25,21,11,220,2200,60,44,140,78,4,60,30
1893595,1039396,3425,3,3082.5,3767.5,3308.55,5.625,19,24,11,200,2775,55,43,122,69,4,105,0
1921175,1013094,4772,4,2576.88,3769.88,4181.7036,5.625,14,8,15,120,2325,58,37,149,82,7,110,0
1906792,1028644,3427.5,3,3084.75,3770.25,3263.6655,5.625,10.5,8,15,200,2280,63,41,146,82,4,122.5,0
1891823,1039898,3430,5,3087,3773,3408.048,12.25,45,8,22.5,530,2825,68,46,190,109,7,180,75
1891596,1042164,3431,7,3087.9,3774.1,3432.7155,12.25,84,24,22.5,520,2850,68,46,212,118,5,180,75
1887965,1044892,3434,7,3090.6,3777.4,3317.244,12.25,108,24,20,550,2810,51,46,125,71,6,180,100
1893595,1039396,3440,3,3096,3784,3323.04,5.625,22,24,12.5,250,2450,67,40,179,98,4,150,36
1896320,1038267,3440,3,3096,3784,3465.456,5.625,22,24,11,260,2625,58,46,131,74,4,105,40
1891823,1039898,3440,3,3096,3784,3370.512,12.25,10,12,32.5,530,2600,63,45,166,93,5,180,45
1921175,1013094,4790,4,2586.6,3784.1,4197.477,5.625,9,5,15,120,2325,58,37,145,80,8,60,0
1927084,1012494,3442,3,3097.8,3786.2,3324.972,12.25,32,15,25,480,2565,56,42,148,84,5,175,0
1896320,1038267,3442,3,3097.8,3786.2,3443.721,5.625,27,24,11,210,2075,56,46,112,64,4,95,260
1896320,1038267,3442.5,3,3098.25,3786.75,3491.72775,5.625,0.5,2,11,210,2075,63,46,136,76,4,95,0
1893595,1039396,3443,3,3098.7,3787.3,3325.938,5.625,18,24,11,200,2775,56,43,125,71,4,100,0
1897071,1038001,3444,3,3099.6,3788.4,3421.9584,5.625,38,24,21,180,2525,64,45,203,112,4,110,0
1893525,1037863,3444,5,3099.6,3788.4,3469.4856,12.25,40,20,22.5,550,2775,54,45,119,69,3,130,80
1887146,1046045,3445,7,3100.5,3789.5,3327.87,12.25,107,24,17.5,530,2825,55,44,164,92,3,180,84
1892983,1040809,3445,7,3100.5,3789.5,3494.2635,12.25,84,24,22.5,550,2850,57,47,188,105,5,180,180
1896320,1038267,3445.25,3,3100.725,3789.775,3494.517075,5.625,5.25,5,11,260,2625,64,47,139,79,5,105,30
1893595,1039396,3447,3,3102.3,3791.7,3401.1549,5.625,7,7,12.5,250,2450,70,41,194,106,5,150,10
1890933,1041897,3449,5,3104.1,3793.9,3426.9264,5.625,35,24,12,230,2450,67,46,206,113,4,135,45
1891966,1041428,3449,5,3104.1,3793.9,3450.7245,12.25,106,24,27.5,510,2825,60,46,160,89,4,180,130
1893595,1039396,3450,3,3105,3795,3404.115,5.625,7,9,11,200,2775,58,45,130,74,4,100,0
1936056,1006641,3450,3,3105,3795,3404.115,8.375,36,24,24,300,1700,56,42,125,70,4,145,42
1921175,1013094,4808,4,2596.32,3798.32,4213.2504,5.625,18,6.5,12.5,100,2200,56,37,144,80,7,55,0
1927084,1012494,3454,3,3108.6,3799.4,1322.7093,8.375,11,5,17.5,300,400,30,0,26,16,2,65,0
1928249,1011699,3456,3,3110.4,3801.6,3338.496,12.25,39,22,22.5,500,2825,61,42,167,95,4,190,144
1928249,1011699,3457,3,3111.3,3802.7,3339.462,12.25,1,1,22.5,500,2825,61,42,170,96,4,190,36
1893888,1036902,3459,3,3113.1,3804.9,3484.5966,12.25,44,21,20,520,2525,52,47,196,108,5,180,140
1890141,1040558,3460,3,3114,3806,3366.234,5.625,75,20,13.5,240,2525,66,45,160,95,4,65,45
1911541,1023947,3460,3,3114,3806,3390.108,12.25,48,24,22.5,550,2725,61,44,160,92,5,175,80
1890141,1040558,3462,3,3115.8,3808.2,3368.1798,5.625,48,24,8.5,215,2275,63,44,166,93,4,120,100
1897071,1038001,3463,3,3116.7,3809.3,3440.8368,5.625,19,23,21,180,2525,60,45,178,99,3,110,0
1921175,1013094,4823,4,2604.42,3810.17,4226.3949,5.625,15,12.5,13,110,1975,55,37,148,82,8,105,0
1893400,1039902,3465,3,3118.5,3811.5,3466.7325,12.25,87,24,30,550,2875,65,45,180,100,6,180,90
1890803,1042438,3466,7,3119.4,3812.6,3419.9022,12.25,71,22,20,560,2825,62,46,128,75,4,175,60
1893525,1037863,3467,3,3120.3,3813.7,3492.6558,12.25,23,22,22.5,500,2610,54,45,117,68,3,130,40
1891823,1039898,3469,3,3122.1,3815.9,3398.9262,12.25,29,20,32.5,560,2700,68,45,199,112,5,180,60
1897071,1038001,3471,3,3123.9,3818.1,3496.6854,5.625,8,10,21,180,2525,65,46,208,116,5,110,0
1936056,1006641,3472,3,3124.8,3819.2,3425.8224,8.375,22,10,24,300,1700,57,42,125,70,4,145,0
1893400,1039902,3473,3,3125.7,3820.3,3474.7365,12.25,8,4,30,550,2875,65,45,200,110,5,180,120
1893400,1039902,3473.6,3,3126.24,3820.96,1509.97392,8.375,0.6,0.5,20,400,650,30,0,13,10,2,75,0
1891596,1042164,3476,7,3128.4,3823.6,3501.7224,12.25,45,20,20,510,2850,69,46,205,113,5,180,60
1890141,1040558,3479,3,3131.1,3826.9,3384.7191,5.625,17,24,11,213,2310,63,44,159,90,4,120,112
1921175,1013094,4848,4,2617.92,3829.92,4248.3024,5.625,25,14,16,110,1975,56,37,143,80,8,105,0
1890933,1041897,3484,3,3135.6,3832.4,3461.7024,5.625,35,19,12,230,2545,67,46,208,114,4,135,60
1934676,1008730,3485,7,3136.5,3833.5,3486.7425,12.25,65,22,27.5,500,2725,56,46,175,97,5,180,120
1890141,1040558,3487,3,3138.3,3835.7,3440.6229,5.625,27,24,13.5,240,2525,67,45,170,94,5,65,30
1892983,1040809,3489,5,3140.1,3837.9,3538.8927,12.25,44,17,15,530,2850,57,47,190,105,5,180,75
1893525,1037863,3489,3,3140.1,3837.9,3514.8186,12.25,22,22,22.5,500,2610,54,45,116,67,3,130,80
1893815,1040244,3491,3,3141.9,3840.1,3468.6576,12.25,78,23,30,520,2825,54,44,142,79,4,180,200
1893888,1036902,3491.5,3,3142.35,3840.65,3517.3371,12.25,32.5,21,20,520,2525,52,46,199,110,5,180,120
1890141,1040558,3492,3,3142.8,3841.2,3445.5564,5.625,13,22,11,213,2310,64,45,166,94,4,120,98
1893525,1037863,3497.5,3,3147.75,3847.25,3523.3815,12.25,8.5,9.5,22.5,500,2610,55,45,119,69,3,130,0
1891966,1041428,3498,3,3148.2,3847.8,3499.749,12.25,49,15,22.5,510,2825,61,46,159,89,4,180,130
1890141,1040558,3500.5,3,3150.45,3850.55,3453.94335,5.625,8.5,8,12,213,2310,64,45,166,98,4,120,0
1890141,1040558,3501,3,3150.9,3851.1,3454.4367,5.625,14,12,13.5,240,2525,68,45,181,101,6,65,0
